100.00	0.35
100.00	0.35
100.00	0.35
101.00	0.34
101.00	0.34
101.00	0.34
101.00	0.34
101.00	0.34
101.00	0.34
101.00	0.34
102.00	0.34
102.00	0.34
102.00	0.34
102.00	0.31
102.00	0.31
102.00	0.31
102.00	0.31
103.00	0.31
103.00	0.31
103.00	0.31
103.00	0.31
103.00	0.31
103.00	0.31
103.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
104.00	0.31
105.00	0.28
105.00	0.28
105.00	0.28
105.00	0.28
105.00	0.28
105.00	0.28
105.00	0.28
106.00	0.28
106.00	0.28
106.00	0.28
106.00	0.27
106.00	0.27
106.00	0.27
106.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
107.00	0.27
108.00	0.27
108.00	0.27
108.00	0.27
108.00	0.27
108.00	0.27
108.00	0.27
108.00	0.27
109.00	0.27
109.00	0.27
109.00	0.26
109.00	0.26
109.00	0.26
109.00	0.26
109.00	0.26
110.00	0.26
110.00	0.26
110.00	0.26
110.00	0.26
110.00	0.26
110.00	0.26
110.00	0.26
111.00	0.26
111.00	0.26
111.00	0.26
111.00	0.26
111.00	0.26
111.00	0.26
111.00	0.25
112.00	0.25
112.00	0.25
112.00	0.25
112.00	0.25
112.00	0.25
112.00	0.25
112.00	0.25
113.00	0.25
113.00	0.25
113.00	0.25
113.00	0.24
113.00	0.24
113.00	0.24
113.00	0.24
114.00	0.24
114.00	0.24
114.00	0.24
114.00	0.24
114.00	0.24
114.00	0.24
114.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
115.00	0.24
116.00	0.24
116.00	0.24
116.00	0.24
116.00	0.24
116.00	0.24
116.00	0.24
116.00	0.24
117.00	0.24
117.00	0.24
117.00	0.24
117.00	0.24
117.00	0.24
117.00	0.24
117.00	0.24
118.00	0.24
118.00	0.24
118.00	0.24
118.00	0.24
118.00	0.24
118.00	0.24
118.00	0.25
118.00	0.25
119.00	0.25
119.00	0.25
119.00	0.25
119.00	0.25
119.00	0.25
119.00	0.25
119.00	0.25
120.00	0.25
120.00	0.25
120.00	0.25
120.00	0.26
120.00	0.26
120.00	0.26
120.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
121.00	0.26
122.00	0.26
122.00	0.26
122.00	0.26
122.00	0.26
122.00	0.26
122.00	0.26
122.00	0.26
123.00	0.26
123.00	0.26
123.00	0.27
123.00	0.27
123.00	0.27
123.00	0.27
123.00	0.27
124.00	0.27
124.00	0.27
124.00	0.27
124.00	0.27
124.00	0.27
125.00	0.27
125.00	0.27
125.00	0.27
125.00	0.27
125.00	0.27
125.00	0.28
126.00	0.28
126.00	0.28
126.00	0.28
126.00	0.28
126.00	0.28
126.00	0.28
127.00	0.28
127.00	0.28
127.00	0.28
127.00	0.31
127.00	0.31
127.00	0.31
127.00	0.31
128.00	0.31
128.00	0.31
128.00	0.31
128.00	0.31
128.00	0.31
128.00	0.31
128.00	0.31
129.00	0.31
129.00	0.31
129.00	0.31
129.00	0.31
129.00	0.31
129.00	0.31
129.00	0.31
129.00	0.32
130.00	0.32
130.00	0.32
130.00	0.32
130.00	0.32
131.00	0.32
131.00	0.35
131.00	0.35
131.00	0.35
131.00	0.35
131.00	0.35
132.00	0.35
132.00	0.35
132.00	0.35
132.00	0.36
132.00	0.36
132.00	0.36
132.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
133.00	0.36
134.00	0.37
134.00	0.37
134.00	0.37
134.00	0.37
134.00	0.37
134.00	0.37
134.00	0.37
135.00	0.37
135.00	0.37
135.00	0.37
135.00	0.40
135.00	0.40
136.00	0.40
136.00	0.40
136.00	0.40
136.00	0.40
136.00	0.40
136.00	0.40
136.00	0.40
137.00	0.42
137.00	0.42
137.00	0.42
137.00	0.42
137.00	0.42
138.00	0.42
138.00	0.42
138.00	0.42
138.00	0.45
138.00	0.45
138.00	0.45
138.00	0.45
138.00	0.45
139.00	0.45
139.00	0.45
139.00	0.45
139.00	0.45
139.00	0.45
139.00	0.46
139.00	0.46
140.00	0.46
140.00	0.47
140.00	0.47
140.00	0.47
140.00	0.46
140.00	0.46
140.00	0.47
140.00	0.46
141.00	0.50
141.00	0.50
141.00	0.50
141.00	0.50
142.00	0.50
142.00	0.50
142.00	0.50
142.00	0.50
142.00	0.50
142.00	0.51
143.00	0.51
143.00	0.51
143.00	0.51
143.00	0.51
143.00	0.51
143.00	0.51
143.00	0.51
143.00	0.53
144.00	0.53
144.00	0.53
144.00	0.53
144.00	0.53
144.00	0.53
144.00	0.53
144.00	0.53
145.00	0.53
145.00	0.53
145.00	0.53
145.00	0.57
145.00	0.57
145.00	0.57
145.00	0.57
146.00	0.57
146.00	0.57
146.00	0.57
146.00	0.57
146.00	0.57
146.00	0.57
146.00	0.59
147.00	0.59
147.00	0.59
147.00	0.59
147.00	0.59
147.00	0.59
148.00	0.63
148.00	0.63
148.00	0.63
148.00	0.63
148.00	0.63
148.00	0.63
149.00	0.63
149.00	0.63
149.00	0.63
149.00	0.63
149.00	0.63
149.00	0.64
149.00	0.64
149.00	0.64
150.00	0.64
150.00	0.64
150.00	0.64
150.00	0.64
150.00	0.65
150.00	0.64
150.00	0.64
151.00	0.66
151.00	0.66
151.00	0.66
151.00	0.66
151.00	0.66
151.00	0.66
151.00	0.66
151.00	0.66
152.00	0.66
152.00	0.70
152.00	0.70
152.00	0.70
153.00	0.70
153.00	0.70
153.00	0.70
153.00	0.70
153.00	0.70
153.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
154.00	0.72
155.00	0.75
155.00	0.75
155.00	0.75
155.00	0.75
155.00	0.75
155.00	0.75
155.00	0.75
156.00	0.75
156.00	0.75
156.00	0.78
156.00	0.78
156.00	0.78
156.00	0.78
156.00	0.78
157.00	0.78
157.00	0.78
157.00	0.78
157.00	0.78
157.00	0.79
158.00	0.79
158.00	0.79
158.00	0.79
158.00	0.79
158.00	0.79
158.00	0.79
159.00	0.81
159.00	0.81
159.00	0.81
159.00	0.81
159.00	0.81
160.00	0.81
160.00	0.81
160.00	0.85
160.00	0.85
160.00	0.85
160.00	0.85
160.00	0.85
161.00	0.85
161.00	0.85
161.00	0.85
161.00	0.85
161.00	0.85
161.00	0.87
161.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
162.00	0.87
163.00	0.88
163.00	0.88
163.00	0.88
163.00	0.88
163.00	0.88
163.00	0.88
164.00	0.88
164.00	0.88
164.00	0.88
164.00	0.88
164.00	0.91
164.00	0.92
164.00	0.92
165.00	0.92
165.00	0.91
165.00	0.91
165.00	0.91
165.00	0.92
165.00	0.91
165.00	0.93
166.00	0.93
166.00	0.93
166.00	0.93
166.00	0.93
166.00	0.93
166.00	0.93
166.00	0.93
167.00	0.93
167.00	0.93
167.00	0.96
167.00	0.96
167.00	0.96
167.00	0.96
167.00	0.96
167.00	0.96
168.00	0.96
168.00	0.96
168.00	0.96
168.00	0.96
168.00	0.97
168.00	0.97
169.00	0.97
169.00	0.97
169.00	0.97
169.00	0.97
169.00	0.97
169.00	0.97
169.00	0.97
170.00	1.00
170.00	1.00
170.00	1.00
170.00	1.00
170.00	1.00
170.00	1.00
171.00	1.00
171.00	1.00
171.00	1.01
171.00	1.01
171.00	1.01
171.00	1.01
171.00	1.01
172.00	1.01
172.00	1.01
172.00	1.01
172.00	1.01
172.00	1.01
172.00	1.02
172.00	1.03
172.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
173.00	1.03
174.00	1.03
174.00	1.03
174.00	1.03
174.00	1.03
174.00	1.03
174.00	1.03
174.00	1.03
175.00	1.03
175.00	1.03
175.00	1.03
175.00	1.03
175.00	1.05
175.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
176.00	1.05
177.00	1.06
177.00	1.06
177.00	1.05
177.00	1.05
177.00	1.05
177.00	1.06
177.00	1.05
177.00	1.05
178.00	1.07
178.00	1.07
178.00	1.07
178.00	1.07
178.00	1.07
178.00	1.07
178.00	1.07
178.00	1.07
179.00	1.07
179.00	1.08
179.00	1.08
180.00	1.08
180.00	1.08
180.00	1.08
180.00	1.08
180.00	1.08
180.00	1.09
180.00	1.09
180.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
181.00	1.09
182.00	1.10
182.00	1.10
182.00	1.10
182.00	1.10
182.00	1.10
182.00	1.10
182.00	1.10
183.00	1.10
183.00	1.10
183.00	1.10
183.00	1.10
183.00	1.10
183.00	1.10
184.00	1.10
184.00	1.10
184.00	1.10
184.00	1.10
184.00	1.10
184.00	1.10
185.00	1.10
185.00	1.10
185.00	1.10
185.00	1.10
186.00	1.10
186.00	1.10
186.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
187.00	1.10
188.00	1.10
188.00	1.10
188.00	1.10
188.00	1.10
188.00	1.10
188.00	1.10
189.00	1.10
189.00	1.10
189.00	1.10
189.00	1.10
189.00	1.10
189.00	1.10
190.00	1.10
190.00	1.10
190.00	1.10
190.00	1.10
190.00	1.11
190.00	1.10
191.00	1.10
191.00	1.10
191.00	1.10
191.00	1.10
191.00	1.10
191.00	1.10
192.00	1.10
192.00	1.10
192.00	1.09
192.00	1.09
192.00	1.09
192.00	1.09
193.00	1.09
193.00	1.09
193.00	1.09
193.00	1.09
193.00	1.09
193.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
194.00	1.09
195.00	1.07
195.00	1.07
195.00	1.07
195.00	1.07
195.00	1.07
195.00	1.07
195.00	1.07
196.00	1.07
196.00	1.07
196.00	1.06
196.00	1.06
196.00	1.06
197.00	1.06
197.00	1.06
197.00	1.06
197.00	1.06
197.00	1.06
197.00	1.06
198.00	1.05
198.00	1.06
198.00	1.05
198.00	1.05
198.00	1.06
198.00	1.05
198.00	1.06
199.00	1.06
199.00	1.05
199.00	1.06
199.00	1.04
199.00	1.04
199.00	1.04
199.00	1.04
200.00	1.04
200.00	1.04
200.00	1.04
200.00	1.04
200.00	1.04
200.00	1.03
200.00	1.03
201.00	1.03
201.00	1.03
201.00	1.03
201.00	1.03
201.00	1.03
201.00	1.02
202.00	1.02
202.00	1.02
203.00	1.02
203.00	1.02
203.00	1.02
203.00	1.02
203.00	1.02
203.00	0.99
203.00	0.99
204.00	0.99
204.00	0.99
204.00	0.99
204.00	0.99
205.00	0.97
205.00	0.97
205.00	0.97
205.00	0.97
205.00	0.97
205.00	0.97
205.00	0.97
206.00	0.97
206.00	0.97
206.00	0.97
206.00	0.95
206.00	0.95
206.00	0.95
206.00	0.95
207.00	0.95
207.00	0.95
207.00	0.95
207.00	0.95
207.00	0.95
207.00	0.94
207.00	0.94
208.00	0.94
208.00	0.94
208.00	0.94
208.00	0.94
208.00	0.94
208.00	0.94
208.00	0.94
208.00	0.93
209.00	0.93
209.00	0.93
209.00	0.93
209.00	0.93
209.00	0.93
209.00	0.93
209.00	0.93
210.00	0.93
210.00	0.93
210.00	0.90
210.00	0.90
210.00	0.90
210.00	0.90
210.00	0.90
211.00	0.90
211.00	0.90
211.00	0.90
211.00	0.90
211.00	0.88
211.00	0.88
211.00	0.88
212.00	0.88
212.00	0.88
212.00	0.88
212.00	0.88
212.00	0.88
212.00	0.88
212.00	0.88
212.00	0.86
213.00	0.86
213.00	0.86
213.00	0.86
213.00	0.86
213.00	0.86
213.00	0.86
213.00	0.86
214.00	0.86
214.00	0.83
214.00	0.83
214.00	0.83
214.00	0.83
214.00	0.83
214.00	0.83
215.00	0.83
215.00	0.83
215.00	0.83
215.00	0.83
215.00	0.81
215.00	0.81
215.00	0.81
215.00	0.81
216.00	0.81
216.00	0.81
216.00	0.81
216.00	0.81
216.00	0.81
216.00	0.79
216.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
217.00	0.79
218.00	0.77
218.00	0.77
218.00	0.77
218.00	0.77
218.00	0.77
218.00	0.77
218.00	0.77
219.00	0.77
219.00	0.77
219.00	0.74
219.00	0.74
219.00	0.74
219.00	0.74
219.00	0.74
220.00	0.74
220.00	0.74
220.00	0.74
220.00	0.74
220.00	0.71
220.00	0.71
220.00	0.71
221.00	0.71
221.00	0.71
221.00	0.71
221.00	0.71
221.00	0.71
221.00	0.71
221.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
222.00	0.70
223.00	0.68
223.00	0.68
223.00	0.68
223.00	0.68
223.00	0.68
223.00	0.68
223.00	0.68
223.00	0.68
224.00	0.68
224.00	0.68
224.00	0.64
224.00	0.64
224.00	0.64
224.00	0.64
224.00	0.64
225.00	0.64
225.00	0.64
225.00	0.64
225.00	0.64
225.00	0.62
225.00	0.62
225.00	0.62
226.00	0.62
226.00	0.62
226.00	0.62
226.00	0.62
226.00	0.62
226.00	0.62
226.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
227.00	0.60
228.00	0.59
228.00	0.59
228.00	0.59
228.00	0.59
228.00	0.59
228.00	0.59
228.00	0.59
229.00	0.59
229.00	0.59
229.00	0.55
229.00	0.55
229.00	0.55
229.00	0.55
229.00	0.55
230.00	0.55
230.00	0.55
230.00	0.55
230.00	0.55
230.00	0.53
230.00	0.53
230.00	0.53
231.00	0.53
231.00	0.53
231.00	0.53
231.00	0.53
231.00	0.53
231.00	0.53
231.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
232.00	0.51
233.00	0.51
233.00	0.47
233.00	0.47
233.00	0.47
234.00	0.47
234.00	0.47
234.00	0.46
234.00	0.46
234.00	0.46
234.00	0.46
234.00	0.46
235.00	0.46
235.00	0.46
235.00	0.46
235.00	0.46
235.00	0.46
235.00	0.44
235.00	0.44
236.00	0.44
236.00	0.44
236.00	0.44
236.00	0.44
236.00	0.44
236.00	0.44
236.00	0.44
236.00	0.43
237.00	0.43
237.00	0.43
237.00	0.43
237.00	0.43
237.00	0.43
237.00	0.43
237.00	0.43
238.00	0.43
238.00	0.43
238.00	0.40
238.00	0.40
238.00	0.40
238.00	0.40
238.00	0.40
239.00	0.40
239.00	0.40
239.00	0.40
239.00	0.40
239.00	0.39
239.00	0.39
239.00	0.39
240.00	0.39
240.00	0.39
240.00	0.39
240.00	0.39
240.00	0.39
240.00	0.39
240.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
241.00	0.37
242.00	0.35
242.00	0.35
242.00	0.35
242.00	0.35
242.00	0.35
242.00	0.35
242.00	0.35
243.00	0.35
243.00	0.35
243.00	0.35
243.00	0.33
243.00	0.33
243.00	0.33
243.00	0.33
243.00	0.33
244.00	0.33
244.00	0.33
244.00	0.33
244.00	0.33
244.00	0.32
244.00	0.32
244.00	0.32
245.00	0.32
245.00	0.32
245.00	0.32
245.00	0.32
245.00	0.32
245.00	0.32
245.00	0.32
245.00	0.31
246.00	0.31
246.00	0.31
246.00	0.31
246.00	0.31
246.00	0.31
246.00	0.31
246.00	0.31
247.00	0.31
247.00	0.29
247.00	0.29
247.00	0.29
247.00	0.29
247.00	0.29
247.00	0.29
247.00	0.29
248.00	0.29
248.00	0.29
248.00	0.28
248.00	0.28
248.00	0.28
248.00	0.28
248.00	0.28
249.00	0.28
249.00	0.28
249.00	0.28
249.00	0.28
249.00	0.28
249.00	0.27
249.00	0.27
250.00	0.27
250.00	0.27
250.00	0.27
250.00	0.27
250.00	0.27
251.00	0.26
251.00	0.26
251.00	0.26
251.00	0.26
251.00	0.26
251.00	0.26
251.00	0.26
252.00	0.26
252.00	0.26
252.00	0.26
252.00	0.26
252.00	0.26
252.00	0.26
252.00	0.26
253.00	0.26
253.00	0.26
253.00	0.26
253.00	0.26
253.00	0.26
253.00	0.26
253.00	0.26
254.00	0.26
254.00	0.26
254.00	0.26
254.00	0.26
254.00	0.26
254.00	0.26
254.00	0.26
254.00	0.25
255.00	0.25
255.00	0.25
255.00	0.25
255.00	0.25
255.00	0.25
255.00	0.25
255.00	0.25
256.00	0.25
256.00	0.24
256.00	0.24
256.00	0.24
256.00	0.24
256.00	0.24
256.00	0.24
257.00	0.24
257.00	0.24
257.00	0.24
257.00	0.24
257.00	0.24
257.00	0.24
257.00	0.24
258.00	0.24
258.00	0.24
258.00	0.24
258.00	0.24
258.00	0.24
258.00	0.24
258.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
259.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
260.00	0.24
261.00	0.24
261.00	0.25
261.00	0.25
261.00	0.25
261.00	0.25
261.00	0.25
261.00	0.25
262.00	0.25
262.00	0.25
262.00	0.25
262.00	0.25
262.00	0.25
262.00	0.25
262.00	0.25
263.00	0.25
263.00	0.25
263.00	0.25
263.00	0.25
263.00	0.25
263.00	0.25
263.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
264.00	0.26
265.00	0.26
265.00	0.26
265.00	0.26
265.00	0.26
265.00	0.26
265.00	0.26
265.00	0.26
266.00	0.26
266.00	0.26
266.00	0.27
266.00	0.27
266.00	0.27
266.00	0.27
266.00	0.27
267.00	0.27
267.00	0.28
267.00	0.28
268.00	0.28
268.00	0.28
